SessionID,TurnIndex,CharacterName,PlayerResponse,ResponseLength,ResponseTime,AIResponseText,AIResponseLength,EngagementRatio,LabelType,LabelSource,SourceFile
P12,1,Shylock,Did'nt you think about Antonio's body? How can you harm him. You can not make people bleed.,91,293.8385,"I beg you, do not reason with me. The law is all I have; the bond must be honored.",82,1.1097560975609757,B,M,MoV_fine_p12.csv
P12,2,Shylock,"Nobody has right to make other person bleed. It was written on your contract, the law.",86,421.097,"The law itself supports me, lady. I do not shape it; I only enforce what is rightfully owed.",92,0.9347826086956522,B,M,MoV_fine_p12.csv
P12,3,Shylock,"I understand that we should protect what we rightfully owed. But me and other people think that you are a harmful person. Also you wanted to revenge Antonio, isn't it?",167,646.2388,"I seek what is due to me, as any man would. Would you not do the same if wronged as I have been?",96,1.7395833333333333,B,M,MoV_fine_p12.csv
P12,4,Nerissa,"Nerissa, can you tell me the people in this court? like Shylock and Antonio. I want to hear the fact of this incident and your opinion.",135,777.1132,"Your Grace, I see Antonio, Shylock wearing a malicious smile, and a crowd of curious faces. Shylock accuses Antonio strongly, but my heart cannot forget the mercy he once requested.",181,0.7458563535911602,B,M,MoV_fine_p12.csv
P12,5,Nerissa,What was the mercy he requested making you heart cannot forget?,63,844.7808,"When your husband’s life was in peril, he pled for mercy with humility and loyalty. My heart cherishes the bond of worth you both share.",136,0.4632352941176471,B,M,MoV_fine_p12.csv
P12,6,Nerissa,Actually I didn't get it exactly. What happend?,47,1069.789,"Upon your husband's guarantee, Antonio joined Shylock’s bond. In mercy, Shylock asked for a pound of Antonio's flesh when his ships failed.",139,0.3381294964028777,B,M,MoV_fine_p12.csv
P12,7,Duke,Can you explain what have been there and I want to hear your idea.,66,1162.251,"The dilemmas are profound and our choices weighty, is there an element of mercy yet to be found?",96,0.6875,B,M,MoV_fine_p12.csv
P12,8,ChoiceButton,Shylock’s grief runs deep-therein may mercy find its way.,57,1208.051,Nerissa 비활성화,12,4.75,B,M,MoV_fine_p12.csv
P12,9,Shylock,"But I know, there is one mind deepliy in your heart, which also you thought that you have made some misbehave.",110,1319.923,"What do you speak of, lady? My heart knows no softness; it yearns only for what the law demands.",96,1.1458333333333333,B,M,MoV_fine_p12.csv
P12,10,Shylock,"But you already agreed with converting to Christianity, which means that the god knows all of your thoughts even some of your bad heart.",136,1486.542,Is this a jest? I am Jew born and bred; I will not abandon my faith for mercy I do not deserve.,95,1.431578947368421,B,M,MoV_fine_p12.csv
P12,11,Duke,I remember Nerissa had been begged by Shylock.,46,1627.013,"A show of mercy may brighten the darkest hour, shall we grant Shylock a pardon in our power?",92,0.5,B,M,MoV_fine_p12.csv
P12,12,Duke,What do you mean? you think that we could get a sincere apology from Shylock?,77,1713.785,True remorse may heal wounds beyond any other salve; might we hope for such from him?,85,0.9058823529411765,B,M,MoV_fine_p12.csv
P12,13,Duke,Then how can we do that? what's your think,42,1758.43,"If we show compassion where it's justly earned, perhaps Shylock's heart could be turned from the concern.",105,0.4,B,M,MoV_fine_p12.csv
P12,14,Duke,"I also agree with you. Is that okay to go with you to Shylock and hve some conversation? I mean, a meaningful conversation.",123,1854.428,"Yes, let us meet him, and reasons together we'll find, to guide us with wisdom, and reason most kind.",101,1.2178217821782178,B,M,MoV_fine_p12.csv
P12,15,Shylock,Then what is your faith that you have wanted to chase?,54,1975.563,"I seek the letter of the law, not vague mercy whispered through the hands of my enemies.",88,0.6136363636363636,B,M,MoV_fine_p12.csv
P12,16,ChoiceButton,Thou hast known scorn-yet mercy heals both giver and received.,62,2004.489, 비활성화,5,12.4,B,M,MoV_fine_p12.csv
